Source,Target
1.12864E+18,@citizentvkenya
1210574636,@williamsruto
1210574636,@railaodinga
1210574636,@citizentvkenya
1.52493E+18,@westsevenn
267404703,@nationafrica
267404703,@williamsruto
267404703,@railaodinga
267404703,@dci_kenya
1.49926E+18,@nationafrica
1.49926E+18,@williamsruto
1.49926E+18,@railaodinga
1.49926E+18,@dci_kenya
962838792,@williamsruto
962838792,@railaodinga
962838792,@citizentvkenya
1668169393,@nationafrica
1668169393,@williamsruto
1668169393,@railaodinga
1668169393,@dci_kenya
1.08544E+18,@williamsruto
1.08544E+18,@railaodinga
1.08544E+18,@citizentvkenya
1.04488E+18,@nationafrica
1.04488E+18,@williamsruto
1.04488E+18,@railaodinga
1.04488E+18,@dci_kenya
115665808,@tim_kasimolo
103802543,@nationafrica
103802543,@williamsruto
103802543,@railaodinga
103802543,@dci_kenya
1193040632,@nationafrica
1193040632,@williamsruto
1193040632,@railaodinga
1193040632,@dci_kenya
1.02294E+18,@williamsruto
1.02294E+18,@railaodinga
1.02294E+18,@citizentvkenya
1.19981E+18,@williamsruto
1.19981E+18,@railaodinga
1.19981E+18,@citizentvkenya
2832582316,@nationafrica
2832582316,@williamsruto
2832582316,@railaodinga
2832582316,@dci_kenya
8.75933E+17,@williamsruto
8.75933E+17,@railaodinga
8.75933E+17,@citizentvkenya
224126124,@tim_kasimolo
102619105,@tim_kasimolo
4373160267,@nationafrica
4373160267,@williamsruto
4373160267,@railaodinga
4373160267,@dci_kenya
1.47516E+18,@williamsruto
1.47516E+18,@railaodinga
1.47516E+18,@citizentvkenya
1.49033E+18,@williamsruto
1.49033E+18,@railaodinga
1.49033E+18,@citizentvkenya
7.16567E+17,@williamsruto
7.16567E+17,@railaodinga
7.16567E+17,@citizentvkenya
4373160267,@williamsruto
4373160267,@railaodinga
4373160267,@citizentvkenya
9.02519E+17,@nationafrica
9.02519E+17,@williamsruto
9.02519E+17,@railaodinga
9.02519E+17,@dci_kenya
1.17244E+18,@nationafrica
1.17244E+18,@williamsruto
1.17244E+18,@railaodinga
1.17244E+18,@dci_kenya
264022432,@williamsruto
264022432,@railaodinga
264022432,@citizentvkenya
8.63834E+17,@nationafrica
8.63834E+17,@williamsruto
8.63834E+17,@railaodinga
8.63834E+17,@dci_kenya
9.98424E+17,@williamsruto
9.98424E+17,@railaodinga
9.98424E+17,@citizentvkenya
9.11243E+17,@williamsruto
9.11243E+17,@railaodinga
9.11243E+17,@citizentvkenya
2730412739,@williamsruto
2730412739,@railaodinga
2730412739,@citizentvkenya
1.38564E+18,@williamsruto
1.38564E+18,@railaodinga
1.38564E+18,@citizentvkenya
1.52694E+18,@williamsruto
1.52694E+18,@railaodinga
1.52694E+18,@citizentvkenya
1.04488E+18,@williamsruto
1.04488E+18,@railaodinga
1.04488E+18,@citizentvkenya
1249246260,@williamsruto
1249246260,@railaodinga
1249246260,@citizentvkenya
9.53298E+17,@williamsruto
9.53298E+17,@railaodinga
9.53298E+17,@citizentvkenya
1889919132,@nationafrica
1889919132,@williamsruto
1889919132,@railaodinga
1889919132,@dci_kenya
1563813548,@nationafrica
1563813548,@williamsruto
1563813548,@railaodinga
1563813548,@dci_kenya
9.53279E+17,@nationafrica
9.53279E+17,@williamsruto
9.53279E+17,@railaodinga
9.53279E+17,@dci_kenya
2397320446,@williamsruto
2397320446,@railaodinga
2397320446,@citizentvkenya
1969017410,@williamsruto
1969017410,@railaodinga
1969017410,@citizentvkenya
1969017410,@nationafrica
1969017410,@williamsruto
1969017410,@railaodinga
1969017410,@dci_kenya
1.11048E+18,@nationafrica
1.11048E+18,@williamsruto
1.11048E+18,@railaodinga
1.11048E+18,@dci_kenya
9.21862E+17,@williamsruto
9.21862E+17,@railaodinga
9.21862E+17,@citizentvkenya
1.26226E+18,@nationafrica
1.26226E+18,@williamsruto
1.26226E+18,@railaodinga
1.26226E+18,@dci_kenya
2405604923,@williamsruto
2405604923,@railaodinga
2405604923,@citizentvkenya
2148527212,@williamsruto
2148527212,@railaodinga
2148527212,@citizentvkenya
452242832,@williamsruto
452242832,@railaodinga
452242832,@citizentvkenya
8.89131E+17,@nationafrica
8.89131E+17,@williamsruto
8.89131E+17,@railaodinga
8.89131E+17,@dci_kenya
1.26528E+18,@williamsruto
1.26528E+18,@railaodinga
1.26528E+18,@citizentvkenya
2290316231,@williamsruto
2290316231,@railaodinga
2290316231,@citizentvkenya
1091292192,@williamsruto
1091292192,@railaodinga
1091292192,@citizentvkenya
1.0556E+18,@williamsruto
1.0556E+18,@railaodinga
1.0556E+18,@citizentvkenya
4145432705,@nationafrica
4145432705,@williamsruto
4145432705,@railaodinga
4145432705,@dci_kenya
372410397,@williamsruto
372410397,@railaodinga
372410397,@citizentvkenya
7.29631E+17,@williamsruto
7.29631E+17,@railaodinga
7.29631E+17,@citizentvkenya
1.15357E+18,@nationafrica
1.15357E+18,@williamsruto
1.15357E+18,@railaodinga
1.15357E+18,@dci_kenya
1907010864,@nationafrica
1907010864,@williamsruto
1907010864,@railaodinga
1907010864,@dci_kenya
8.01335E+17,@nationafrica
8.01335E+17,@williamsruto
8.01335E+17,@railaodinga
8.01335E+17,@dci_kenya
68382599,@nationafrica
68382599,@williamsruto
68382599,@railaodinga
68382599,@dci_kenya
2517581567,@williamsruto
2517581567,@railaodinga
2517581567,@citizentvkenya
1668169393,@williamsruto
1668169393,@railaodinga
1668169393,@citizentvkenya
2341999346,@williamsruto
2341999346,@railaodinga
2341999346,@citizentvkenya
1.49027E+18,@williamsruto
1.49027E+18,@railaodinga
1.49027E+18,@citizentvkenya
1.10039E+18,@williamsruto
1.10039E+18,@railaodinga
1.10039E+18,@citizentvkenya
839314160,@williamsruto
839314160,@railaodinga
839314160,@citizentvkenya
1.51574E+18,@williamsruto
1.51574E+18,@railaodinga
1.51574E+18,@citizentvkenya
1.03296E+18,@williamsruto
1.03296E+18,@railaodinga
1.03296E+18,@citizentvkenya
141161332,@williamsruto
141161332,@railaodinga
141161332,@citizentvkenya
7.84689E+17,@williamsruto
7.84689E+17,@railaodinga
7.84689E+17,@citizentvkenya
1.09035E+18,@williamsruto
1.09035E+18,@railaodinga
1.09035E+18,@citizentvkenya
1563813548,@williamsruto
1563813548,@railaodinga
1563813548,@citizentvkenya
1.26226E+18,@williamsruto
1.26226E+18,@railaodinga
1.26226E+18,@citizentvkenya
1.21854E+18,@williamsruto
1.21854E+18,@railaodinga
1.21854E+18,@citizentvkenya
1.43606E+18,@williamsruto
1.43606E+18,@railaodinga
1.43606E+18,@citizentvkenya
1.17244E+18,@williamsruto
1.17244E+18,@railaodinga
1.17244E+18,@citizentvkenya
9.86087E+17,@williamsruto
9.86087E+17,@railaodinga
9.86087E+17,@citizentvkenya
9.28277E+17,@williamsruto
9.28277E+17,@railaodinga
9.28277E+17,@citizentvkenya
1.5273E+18,@williamsruto
1.5273E+18,@railaodinga
1.5273E+18,@citizentvkenya
923140136,@williamsruto
923140136,@railaodinga
923140136,@citizentvkenya
633145155,@williamsruto
633145155,@railaodinga
633145155,@citizentvkenya
8.05138E+17,@williamsruto
8.05138E+17,@railaodinga
8.05138E+17,@citizentvkenya
1.43163E+18,@williamsruto
1.43163E+18,@railaodinga
1.43163E+18,@citizentvkenya
8.02529E+17,@williamsruto
8.02529E+17,@railaodinga
8.02529E+17,@citizentvkenya
1.18762E+18,@williamsruto
1.18762E+18,@railaodinga
1.18762E+18,@citizentvkenya
1.06386E+18,@williamsruto
1.06386E+18,@railaodinga
1.06386E+18,@citizentvkenya
1.24653E+18,@williamsruto
1.24653E+18,@railaodinga
1.24653E+18,@citizentvkenya
3107772934,@williamsruto
3107772934,@railaodinga
3107772934,@citizentvkenya
2195601763,@williamsruto
2195601763,@railaodinga
2195601763,@citizentvkenya
1314383330,@williamsruto
1314383330,@railaodinga
1314383330,@citizentvkenya
314443657,@williamsruto
314443657,@railaodinga
314443657,@citizentvkenya
342084869,@williamsruto
342084869,@railaodinga
342084869,@citizentvkenya
2827640430,@williamsruto
2827640430,@railaodinga
2827640430,@citizentvkenya
1.04462E+18,@williamsruto
1.04462E+18,@railaodinga
1.04462E+18,@citizentvkenya
2508084126,@williamsruto
2508084126,@railaodinga
2508084126,@citizentvkenya
1.41778E+18,@williamsruto
1.41778E+18,@railaodinga
1.41778E+18,@citizentvkenya
1.4004E+18,@williamsruto
1.4004E+18,@railaodinga
1.4004E+18,@citizentvkenya
9.73889E+17,@williamsruto
9.73889E+17,@railaodinga
9.73889E+17,@citizentvkenya
8.19177E+17,@williamsruto
8.19177E+17,@railaodinga
8.19177E+17,@citizentvkenya
8.73926E+17,@williamsruto
8.73926E+17,@railaodinga
8.73926E+17,@citizentvkenya
8.00022E+17,@williamsruto
8.00022E+17,@railaodinga
8.00022E+17,@citizentvkenya
283499192,@williamsruto
283499192,@railaodinga
283499192,@citizentvkenya
1.33508E+18,@williamsruto
1.33508E+18,@railaodinga
1.33508E+18,@citizentvkenya
867954612,@williamsruto
867954612,@railaodinga
867954612,@citizentvkenya
1.11048E+18,@williamsruto
1.11048E+18,@railaodinga
1.11048E+18,@citizentvkenya
1907010864,@williamsruto
1907010864,@railaodinga
1907010864,@citizentvkenya
3162366058,@williamsruto
3162366058,@railaodinga
3162366058,@citizentvkenya
8.92325E+17,@williamsruto
8.92325E+17,@railaodinga
8.92325E+17,@citizentvkenya
68382599,@williamsruto
68382599,@railaodinga
68382599,@citizentvkenya
