Source,Target,Date,Hashtags,Impact,Impressions,Twitter Followers,Twitter Following,Twitter Tweets,Reach (new)
2553692781,@kanuparty_ke,2022-05-21 09:15:03.000,"#ngigeupdates, #bottomupmuranga, #babanamama, #mamayukokazini, #inawezekana, #mamambogamoment",39.0,19065,16395,13105,17607,7913
2553692781,@kanucongress,2022-05-21 09:15:03.000,"#ngigeupdates, #bottomupmuranga, #babanamama, #mamayukokazini, #inawezekana, #mamambogamoment",39.0,19065,16395,13105,17607,7913
1259500757612670976,@oleitumbi,2022-05-21 09:14:48.000,"#bottomupmuranga, #mamambogamoment",2.7,2098,2098,1632,16683,1267
851905436580229120,@marthakarua,2022-05-21 09:13:34.000,"#babanamama, #babanamartha, #babathe5th, #mamaazimio, #inawezekana, #mamambogamoment",28.2,7125,7125,4043,71216,3949
1392040471774572544,@williamsruto,2022-05-21 09:10:59.000,"#mamambogamoment, #bottomup",41.7,29580,29580,21620,9147,9070
1371328568282783744,@marthakarua,2022-05-21 09:07:51.000,"#babanamama, #babanamartha, #babathe5th, #mamaazimio, #inawezekana, #mamambogamoment",0.0,46,46,424,509,0
239818478,@maishatvke,2022-05-21 09:05:41.000,"#healingmoment, #gracerevolution, #masculinitysaturday, #mamambogamoment, #babanamama",0.0,448,448,251,1467,0
942260766371086336,@dissecthub,2022-05-21 09:03:40.000,"#masculinitysaturday, #mamambogamoment, #inawezekana, #dissecthub",22.1,1473,1019,1755,902,1137
1444154267405856768,@marthakarua,2022-05-21 09:03:07.000,"#babanamama, #babanamartha, #babathe5th, #mamaazimio, #inawezekana, #mamambogamoment",7.1,3401,3401,2701,19191,2184
942260766371086336,@dissecthub,2022-05-21 09:02:55.000,"#masculinitysaturday, #mamambogamoment, #inawezekana, #dissecthub",0.0,1019,1019,1755,901,169
2561017788,@marthakarua,2022-05-21 08:59:22.000,"#babanamama, #babanamartha, #babathe5th, #mamaazimio, #inawezekana, #mamambogamoment",58.2,29194,111,99,404,12031
609727999,@oleitumbi,2022-05-21 08:52:45.000,"#bottomupmuranga, #mamambogamoment",0.0,1455,1455,2457,16459,674
747795756547969024,@cubesandcontainers,2022-05-21 08:49:11.000,"#mamambogamoment, #masculinitysaturday",27.9,5566,2778,3975,5304,3095
1524497712418373632,@kithurekindiki_,2022-05-21 08:39:46.000,#mamambogamoment,0.0,0,0,92,4,0
1356904423822393344,@youtube,2022-05-21 08:39:22.000,"#masculinitysaturday, #mamambogamoment, #inawezekana",0.0,65,65,419,408,0
361455737,@oleitumbi,2022-05-21 08:38:40.000,"#bottomupmuranga, #mamambogamoment",0.0,149,149,924,2442,0
819177433127591936,@oleitumbi,2022-05-21 08:35:49.000,"#bottomupmuranga, #mamambogamoment",0.0,896,896,973,23521,2
1392040471774572544,@williamsruto,2022-05-21 08:31:22.000,"#hustlernation, #mamambogamoment, #newsgang",41.7,29574,29574,21615,9136,9069
1392040471774572544,@railaodinga,2022-05-21 08:31:22.000,"#hustlernation, #mamambogamoment, #newsgang",41.7,29574,29574,21615,9136,9069
1392040471774572544,@citizentvkenya,2022-05-21 08:31:22.000,"#hustlernation, #mamambogamoment, #newsgang",41.7,29574,29574,21615,9136,9069
1172439818703257600,@oleitumbi,2022-05-21 08:29:41.000,"#bottomupmuranga, #mamambogamoment",4.4,2463,2463,4039,17616,1553
791928271592120320,@hebabuowino,2022-05-21 08:29:32.000,"#masculinitysaturday, #inawezekana, #mamambogamoment",0.0,176,176,316,2562,0
99850898,@oleitumbi,2022-05-21 08:28:42.000,"#bottomupmuranga, #mamambogamoment",0.0,133,133,768,4580,0
1567529658,@vincentmobe,2022-05-21 08:28:14.000,"#babanamama, #westernsupportskka, #mamambogamoment, #masculinitysaturday",31.4,4701,1504,3335,881,2498
1567529658,@miltonojwang79,2022-05-21 08:28:14.000,"#babanamama, #westernsupportskka, #mamambogamoment, #masculinitysaturday",31.4,4701,1504,3335,881,2498
1567529658,@beaty_ottawa,2022-05-21 08:28:14.000,"#babanamama, #westernsupportskka, #mamambogamoment, #masculinitysaturday",31.4,4701,1504,3335,881,2498
3147483755,@nelsonhavi,2022-05-21 08:26:11.000,#mamambogamoment,0.0,40,40,181,219,0
575310473,@lu_qme,2022-05-21 08:25:59.000,"#goodreads, #warrenbuffet, #warrenbuffetquotes, #remotework, #freelance, #ikokazi, #ikokazike, #graphicdesign, #startup, #business, #entrepreneurship, #branding, #marketing, #digitalmarketing, #masculinitysaturday, #monkeypox, #mamambogamoment, #inawezekana",28.2,4100,918,2226,13305,1605
1563813548,@oleitumbi,2022-05-21 08:22:23.000,"#bottomupmuranga, #mamambogamoment",24.3,5531,5531,3765,6693,3290
829781320574332928,@railaodinga,2022-05-21 08:21:44.000,"#inawezekana, #mamambogamoment",3.4,2224,2224,1818,6437,1369
773853960222478336,@oleitumbi,2022-05-21 08:19:09.000,"#bottomupmuranga, #mamambogamoment",0.0,130,130,860,2088,0
2537234963,@oleitumbi,2022-05-21 08:17:10.000,"#bottomupmuranga, #mamambogamoment",4.4,2458,2458,2029,24722,1550
1969017410,@oleitumbi,2022-05-21 08:16:51.000,"#bottomupmuranga, #mamambogamoment",0.0,355,355,1412,5709,0
953279038138781696,@oleitumbi,2022-05-21 08:14:09.000,"#bottomupmuranga, #mamambogamoment",0.9,1796,1796,300,108804,1005
3301475844,@oleitumbi,2022-05-21 08:09:17.000,"#bottomupmuranga, #mamambogamoment",0.0,1476,1476,3841,25517,695
784689420385521664,@oleitumbi,2022-05-21 08:07:32.000,"#bottomupmuranga, #mamambogamoment",0.0,331,331,552,8533,0
1473186786344148992,@udapartyke,2022-05-21 08:06:14.000,"#mamambogamoment, #bottomupmuranga",0.0,276,276,623,13983,0
43661074,@oleitumbi,2022-05-21 08:05:12.000,"#bottomupmuranga, #mamambogamoment",34.5,11836,11836,5194,65716,5474
575310473,@lu_qme,2022-05-21 08:04:44.000,"#everydaypower, #crushingit, #garyvee, #garyvaynerchuk, #garyveequotes, #business, #remotework, #entrepreneurship, #freelance, #ikokazike, #ikokazi, #marketing, #branding, #graphicdesign, #masculinitysaturday, #monkeypox, #mamambogamoment",6.1,1331,918,2226,13304,782
1288039640243548160,@oleitumbi,2022-05-21 08:04:36.000,"#bottomupmuranga, #mamambogamoment",0.0,657,657,1264,6692,0
1907010864,@oleitumbi,2022-05-21 08:03:57.000,"#bottomupmuranga, #mamambogamoment",5.6,2793,2793,950,3838,1790
1155540297444708352,@oleitumbi,2022-05-21 08:03:35.000,"#bottomupmuranga, #mamambogamoment",0.0,296,296,281,4591,0
1298973193932333056,@essyokenyuri,2022-05-21 08:02:54.000,#mamambogamoment,0.0,496,496,399,582,0
857955089268580352,@williamsmkenya,2022-05-21 08:02:31.000,"#bottomupmuranga, #mamambogamoment",0.0,223,223,567,132,0
575310473,@lu_qme,2022-05-21 07:50:59.000,"#saturdaymorning, #startup, #remotework, #freelance, #ikokazi, #ikokazike, #branding, #graphicdesign, #digitalmarketingagency, #masculinitysaturday, #monkeypox, #mamambogamoment, #inawezekana",6.1,1331,918,2226,13303,782
1294165377300271104,@essyokenyuri,2022-05-21 07:50:59.000,#mamambogamoment,0.0,310,310,304,166,0
4178383817,@evans_miloo,2022-05-21 07:50:34.000,#mamambogamoment,0.0,321,321,1333,3158,0
1489673373408010240,@iconske,2022-05-21 07:49:12.000,#mamambogamoment,0.0,1229,1229,324,2471,426
1512654594584756224,@iconske,2022-05-21 07:48:53.000,#mamambogamoment,0.0,349,349,360,1845,0
1259500757612670976,@essyokenyuri,2022-05-21 07:48:51.000,#mamambogamoment,2.7,2098,2098,1632,16675,1267
1095001175177482240,@shikoessie2,2022-05-21 07:48:49.000,#mamambogamoment,0.0,478,478,669,6332,0
2882699733,@leemakwiny,2022-05-21 07:48:48.000,#mamambogamoment,0.0,467,467,1081,845,0
1437123596112080896,@kiongozigk,2022-05-21 07:45:26.000,#mamambogamoment,0.0,862,862,5010,2227,0
1437077235568160768,@iconske,2022-05-21 07:43:17.000,#mamambogamoment,5.4,2720,2720,1084,28807,1739
1448223408425156608,@essyokenyuri,2022-05-21 07:40:36.000,#mamambogamoment,38.6,20092,20092,19407,5235,7401
577349458,@essyokenyuri,2022-05-21 07:35:37.000,#mamambogamoment,0.0,79,79,507,244,0
255098080,@essyokenyuri,2022-05-21 07:34:16.000,#mamambogamoment,21.9,4769,4769,5227,19716,2931
1276996006987661312,@womenruto,2022-05-21 07:31:54.000,"#mamambogamoment, #womenforruto, #rutoforwomen",0.0,468,468,894,3714,0
1276996006987661312,@gichagamwangi,2022-05-21 07:31:41.000,#mamambogamoment,0.0,468,468,894,3713,0
1503404339527929856,@hon_rigathi,2022-05-21 07:31:24.000,#mamambogamoment,0.0,1124,1124,2264,2451,301
1276996006987661312,@hon_rigathi,2022-05-21 07:31:17.000,#mamambogamoment,0.0,468,468,894,3712,0
1276996006987661312,@essyokenyuri,2022-05-21 07:31:02.000,#mamambogamoment,0.0,468,468,894,3708,0
1503404339527929856,@gichagamwangi,2022-05-21 07:30:52.000,#mamambogamoment,0.0,1124,1124,2264,2450,301
763002600249778176,@wetangulam,2022-05-21 07:30:11.000,#mamambogamoment,38.0,3243,91,444,2121,2422
763002600249778176,@musaliamudavadi,2022-05-21 07:30:11.000,#mamambogamoment,38.0,3243,91,444,2121,2422
1503404339527929856,@williamsruto,2022-05-21 07:29:49.000,"#mamambogamoment, #bottomup",0.0,1124,1124,2264,2448,301
1503404339527929856,@essyokenyuri,2022-05-21 07:29:40.000,#mamambogamoment,0.0,1124,1124,2264,2447,301
965830201807724544,@marthakarua,2022-05-21 07:29:03.000,"#mamaazimio, #masculinitysaturday, #mamambogamoment",0.0,147,147,305,2676,0
965830201807724544,@honkangata,2022-05-21 07:29:03.000,"#mamaazimio, #masculinitysaturday, #mamambogamoment",0.0,147,147,305,2676,0
1249246260,@essyokenyuri,2022-05-21 07:26:21.000,#mamambogamoment,0.0,1148,1148,2222,27952,330
2331682156,@essyokenyuri,2022-05-21 07:24:58.000,#mamambogamoment,0.0,126,126,1705,8042,0
985892691451023360,@sonkonews,2022-05-21 07:22:33.000,"#domitila, #incest, #inawezekana, #mamambogamoment, #narok",0.0,1328,1328,3021,403,538
1091968651652141056,@sonkonews,2022-05-21 07:21:44.000,"#domitila, #incest, #inawezekana, #mamambogamoment, #narok",7.6,2090,762,129,17220,851
2991592641,@pauline,2022-05-21 07:19:46.000,"#mamambogamoment, #masculinitysaturday",18.0,490,490,935,2230,719
1361992519983185920,@jerrymarita,2022-05-21 07:18:36.000,"#inawezekana, #mamambogamoment",23.5,5264,5264,3818,22232,3168
953297736924884992,@williamsruto,2022-05-21 07:17:51.000,"#mamambogamoment, #bottomup",0.0,660,660,1026,13223,0
1518949650878939136,@jerrymarita,2022-05-21 07:17:36.000,"#inawezekana, #mamambogamoment",0.0,1061,1061,856,9561,223
985892691451023360,@jerrymarita,2022-05-21 07:16:50.000,"#inawezekana, #mamambogamoment",0.0,1328,1328,3021,186,538
1340942435753619456,@essyokenyuri,2022-05-21 07:16:41.000,#mamambogamoment,0.0,332,332,1325,2738,0
953297736924884992,@essyokenyuri,2022-05-21 07:16:40.000,#mamambogamoment,0.0,660,660,1026,13222,0
985892691451023360,@paulinenjau5,2022-05-21 07:16:36.000,#mamambogamoment,0.0,1328,1328,3021,177,538
184289005,@williamsruto,2022-05-21 07:16:28.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1643,1643,371,39873,862
184289005,@railaodinga,2022-05-21 07:16:28.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1643,1643,371,39873,862
184289005,@citizentvkenya,2022-05-21 07:16:28.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1643,1643,371,39873,862
243304509,@nationafrica,2022-05-21 07:13:48.000,"#hustlernation, #mamambogamoment",0.0,647,647,1497,2504,0
243304509,@williamsruto,2022-05-21 07:13:48.000,"#hustlernation, #mamambogamoment",0.0,647,647,1497,2504,0
243304509,@railaodinga,2022-05-21 07:13:48.000,"#hustlernation, #mamambogamoment",0.0,647,647,1497,2504,0
243304509,@dci_kenya,2022-05-21 07:13:48.000,"#hustlernation, #mamambogamoment",0.0,647,647,1497,2504,0
243304509,@oleitumbi,2022-05-21 07:12:42.000,#mamambogamoment,0.0,647,647,1497,2502,0
243304509,@citizentvkenya,2022-05-21 07:12:42.000,#mamambogamoment,0.0,647,647,1497,2502,0
243304509,@ntvkenya,2022-05-21 07:12:42.000,#mamambogamoment,0.0,647,647,1497,2502,0
3317485611,@williamsruto,2022-05-21 07:07:20.000,"#mamambogamoment, #bottomup",0.0,231,231,365,1330,0
1453321042802401280,@essyokenyuri,2022-05-21 07:06:02.000,#mamambogamoment,0.0,1123,1123,570,15919,300
980294091467567104,@gichagamwangi,2022-05-21 07:02:05.000,#mamambogamoment,0.0,181,181,513,672,0
1490327449573507072,@essyokenyuri,2022-05-21 07:01:56.000,#mamambogamoment,0.0,1263,1263,2952,2504,465
3030355945,@,2022-05-21 06:55:12.000,#mamambogamoment,0.0,156,156,858,416,0
892324748574822400,@williamsruto,2022-05-21 06:46:06.000,"#mamambogamoment, #bottomup",0.0,265,265,1098,543,0
892324748574822400,@essyokenyuri,2022-05-21 06:44:19.000,#mamambogamoment,0.0,265,265,1098,541,0
1433108113620602880,@honkangata,2022-05-21 06:43:27.000,"#babanamama, #mamambogamoment, #mamambogamoment",11.8,118,118,326,25,0
1433108113620602880,@honjamleckkamau,2022-05-21 06:43:27.000,"#babanamama, #mamambogamoment, #mamambogamoment",11.8,118,118,326,25,0
1433108113620602880,@railaodinga,2022-05-21 06:43:27.000,"#babanamama, #mamambogamoment, #mamambogamoment",11.8,118,118,326,25,0
78055602,@oleitumbi,2022-05-21 06:42:51.000,#mamambogamoment,2.4,2033,2033,4996,129767,1213
78055602,@citizentvkenya,2022-05-21 06:42:51.000,#mamambogamoment,2.4,2033,2033,4996,129767,1213
78055602,@ntvkenya,2022-05-21 06:42:51.000,#mamambogamoment,2.4,2033,2033,4996,129767,1213
3768574637,@essyokenyuri,2022-05-21 06:42:03.000,#mamambogamoment,0.0,127,127,178,2357,0
834334735170228224,@oleitumbi,2022-05-21 06:41:38.000,"#whybottomup, #mamambogamoment, #10million4ruto, #bottomupmuranga, #chiefexecutivevolunteer, #kazinikazi",28.7,4394,1033,1392,951,1783
834334735170228224,@williamsruto,2022-05-21 06:41:38.000,"#whybottomup, #mamambogamoment, #10million4ruto, #bottomupmuranga, #chiefexecutivevolunteer, #kazinikazi",28.7,4394,1033,1392,951,1783
834334735170228224,@zacbabel,2022-05-21 06:41:38.000,"#whybottomup, #mamambogamoment, #10million4ruto, #bottomupmuranga, #chiefexecutivevolunteer, #kazinikazi",28.7,4394,1033,1392,951,1783
1403808130228797440,@essyokenyuri,2022-05-21 06:37:45.000,#mamambogamoment,0.0,1105,1105,1542,7977,278
99850898,@essyokenyuri,2022-05-21 06:30:19.000,#mamambogamoment,0.0,133,133,768,4564,0
4824339334,@marthakarua,2022-05-21 06:29:42.000,"#inawezekana, #mamambogamoment, #babanamama, #hustlerthe5th, #electionsbilanoma",0.1,1680,1680,1220,6660,897
1475753803676889088,@shikoessie2,2022-05-21 06:27:26.000,#mamambogamoment,0.0,619,619,1239,4963,0
1245404242803916800,@williamsruto,2022-05-21 06:23:05.000,"#mamambogamoment, #bottomup",0.0,1041,1041,3256,912,197
1190995731663990784,@f_m_networks,2022-05-21 06:04:57.000,"#mamambogamoment, #gachagua",30.4,8698,8698,8776,35337,4515
894137870948159488,@railaodinga,2022-05-21 06:00:55.000,"#babanamama, #centralkenya, #gachagua, #mamambogamoment",25.8,630,282,2451,106,930
894137870948159488,@marthakarua,2022-05-21 06:00:55.000,"#babanamama, #centralkenya, #gachagua, #mamambogamoment",25.8,630,282,2451,106,930
1215350692958916608,@crystalbeautypl,2022-05-21 05:56:37.000,"#mirema, #bwaffair, #mamambogamoment",44.6,42680,42680,2056,50427,10889
1190995731663990784,@virginhoffice,2022-05-21 05:56:34.000,"#10over10, #kenya7s, #mamambogamoment",30.4,8697,8697,8776,35307,4514
1215350692958916608,@virginhoffice,2022-05-21 05:56:13.000,"#10over10, #kenya7s, #mamambogamoment",44.6,42680,42680,2056,50419,10889
1518949650878939136,@f_m_networks,2022-05-21 05:54:50.000,"#mamambogamoment, #gachagua",0.0,1045,1045,843,9455,202
1371217584935288832,@virginhoffice,2022-05-21 05:53:41.000,"#10over10, #kenya7s, #mamambogamoment",31.3,9566,9566,370,33271,4799
1482645083040145408,@virginhoffice,2022-05-21 05:51:57.000,"#10over10, #kenya7s, #mamambogamoment",0.0,993,993,285,15787,135
1371217584935288832,@crystalbeautypl,2022-05-21 05:51:40.000,"#mirema, #bwaffair, #mamambogamoment",31.3,9566,9566,370,33237,4799
4872636304,@crystalbeautypl,2022-05-21 05:49:08.000,"#mirema, #bwaffair, #mamambogamoment",0.0,293,293,350,3148,0
4872636304,@virginhoffice,2022-05-21 05:47:02.000,"#10over10, #kenya7s, #mamambogamoment",0.0,293,293,350,3137,0
1453833164670087168,@virginhoffice,2022-05-21 05:46:19.000,"#10over10, #kenya7s, #mamambogamoment",3.0,2157,2157,461,11059,1315
1453833164670087168,@crystalbeautypl,2022-05-21 05:45:35.000,"#mirema, #bwaffair, #mamambogamoment",3.0,2157,2157,461,11049,1315
893709997716242432,@jose_ochyberry,2022-05-21 05:44:38.000,"#joseochyberry, #inspiration, #photography, #creativity, #ikokazi, #ikokazike, #kot, #mamambogamoment, #worldwhiskyday, #masculinitysaturday, #10over10",3.5,648,235,24,344,0
1467931198357970944,@virginhoffice,2022-05-21 05:44:19.000,"#10over10, #kenya7s, #mamambogamoment",27.0,6458,6458,667,45276,3686
1451890581274255360,@virginhoffice,2022-05-21 05:40:09.000,"#10over10, #kenya7s, #mamambogamoment",33.1,11032,11032,4011,59230,5245
1520098832763310080,@crystalbeautypl,2022-05-21 05:38:15.000,"#mirema, #bwaffair, #mamambogamoment",0.0,176,176,235,3122,0
1356476245844897792,@crystalbeautypl,2022-05-21 05:30:46.000,"#mirema, #bwaffair, #mamambogamoment",24.3,5510,5510,279,31363,3280
1212364097003511808,@williamsruto,2022-05-21 05:20:48.000,"#mamambogamoment, #bottomup",0.0,1032,1032,2378,18216,186
1461738016502857728,@williamsruto,2022-05-21 05:04:04.000,"#mamambogamoment, #bottomup",0.0,52,52,203,1738,0
1518949650878939136,@virginhoffice,2022-05-21 04:51:39.000,"#10over10, #kenya7s, #mamambogamoment",0.0,1038,1038,789,9349,193
1239650488859197440,@virginhoffice,2022-05-21 04:51:29.000,"#10over10, #kenya7s, #mamambogamoment",29.5,7957,7957,5622,40437,4257
1455521153242513408,@virginhoffice,2022-05-21 04:50:33.000,"#10over10, #kenya7s, #mamambogamoment",0.0,1312,1312,242,13859,520
1003809684749504512,@virginhoffice,2022-05-21 04:49:21.000,"#10over10, #kenya7s, #mamambogamoment",6.2,3000,3000,496,28302,1930
1518949650878939136,@crystalbeautypl,2022-05-21 04:47:46.000,"#mirema, #bwaffair, #mamambogamoment",0.0,1038,1038,789,9339,193
1381863601376538624,@crystalbeautypl,2022-05-21 04:45:31.000,"#mirema, #bwaffair, #mamambogamoment",7.2,3417,3417,2821,27143,2194
1437880340224385024,@700k,2022-05-21 04:45:30.000,"#ikokazike, #havi, #dpruto, #pishori, #mamambogamoment, #waiyakiway, #at16, #basmati",0.0,413,413,1,37805,0
1003809684749504512,@crystalbeautypl,2022-05-21 04:43:57.000,"#mirema, #bwaffair, #mamambogamoment",6.2,2999,2999,496,28288,1929
1451890581274255360,@crystalbeautypl,2022-05-21 04:43:54.000,"#mirema, #bwaffair, #mamambogamoment",33.0,11014,11014,4003,59162,5240
1482645083040145408,@crystalbeautypl,2022-05-21 04:43:41.000,"#mirema, #bwaffair, #mamambogamoment",0.0,988,988,285,15698,128
1455521153242513408,@crystalbeautypl,2022-05-21 04:34:56.000,"#mirema, #bwaffair, #mamambogamoment",0.0,1311,1311,242,13802,519
1482645083040145408,@virginhoffice,2022-05-21 04:21:02.000,"#10over10, #kenya7s, #mamambogamoment",76.8,1018308,988,285,15667,37507
884279874495631360,@williamsruto,2022-05-21 04:20:27.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,495,495,1640,798,0
884279874495631360,@railaodinga,2022-05-21 04:20:27.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,495,495,1640,798,0
884279874495631360,@citizentvkenya,2022-05-21 04:20:27.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,495,495,1640,798,0
3384307331,@williamsruto,2022-05-21 03:50:04.000,"#mamambogamoment, #bottomup",6.0,2924,2924,3629,2570,1879
3413089996,@williamsruto,2022-05-21 03:09:44.000,"#mamambogamoment, #bottomup",0.0,292,292,608,11206,0
892437648,@williamsruto,2022-05-21 02:04:39.000,"#mamambogamoment, #bottomup",0.0,150,150,494,1876,0
1186569587711774720,@williamsruto,2022-05-20 22:44:59.000,"#mamambogamoment, #bottomup",2.4,2049,2049,3586,21209,1226
902519384253575168,@williamsruto,2022-05-20 22:10:43.000,"#mamambogamoment, #bottomup",36.1,13817,13817,12837,186270,5999
1320599695564177408,@williamsruto,2022-05-20 21:56:16.000,"#mamambogamoment, #bottomup",6.4,3087,3087,113,736,1987
750877531,@railaodinga,2022-05-20 20:27:24.000,"#mamambogamoment, #babanamama, #babanamartha, #babathe5th, #radanibabanamama",0.0,309,309,482,3624,0
750877531,@marthakarua,2022-05-20 20:27:24.000,"#mamambogamoment, #babanamama, #babanamartha, #babathe5th, #radanibabanamama",0.0,309,309,482,3624,0
806168491661361152,@williamsruto,2022-05-20 19:58:07.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,681,681,1183,5397,0
806168491661361152,@railaodinga,2022-05-20 19:58:07.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,681,681,1183,5397,0
806168491661361152,@citizentvkenya,2022-05-20 19:58:07.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,681,681,1183,5397,0
1210574636,@williamsruto,2022-05-20 19:57:45.000,"#mamambogamoment, #bottomup",0.0,115,115,115,1810,0
1151433658491953152,@williamsruto,2022-05-20 19:48:01.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,779,779,2492,2059,0
1151433658491953152,@railaodinga,2022-05-20 19:48:01.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,779,779,2492,2059,0
1151433658491953152,@citizentvkenya,2022-05-20 19:48:01.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,779,779,2492,2059,0
1527699466676994048,@williamsruto,2022-05-20 19:41:02.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,0,0,75,17,0
1527699466676994048,@railaodinga,2022-05-20 19:41:02.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,0,0,75,17,0
1527699466676994048,@citizentvkenya,2022-05-20 19:41:02.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,0,0,75,17,0
1373993059436929024,@railaodinga,2022-05-20 19:23:26.000,"#mamambogamoment, #babanamama, #babanamartha, #babathe5th, #radanibabanamama",0.0,122,122,111,3501,0
1373993059436929024,@marthakarua,2022-05-20 19:23:26.000,"#mamambogamoment, #babanamama, #babanamartha, #babathe5th, #radanibabanamama",0.0,122,122,111,3501,0
1473186786344148992,@williamsruto,2022-05-20 19:08:19.000,"#mamambogamoment, #bottomup",0.0,277,277,623,13953,0
1475426480553353216,@nationafrica,2022-05-20 19:02:27.000,"#hustlernation, #mamambogamoment",0.0,89,89,275,4029,0
1475426480553353216,@williamsruto,2022-05-20 19:02:27.000,"#hustlernation, #mamambogamoment",0.0,89,89,275,4029,0
1475426480553353216,@railaodinga,2022-05-20 19:02:27.000,"#hustlernation, #mamambogamoment",0.0,89,89,275,4029,0
1475426480553353216,@dci_kenya,2022-05-20 19:02:27.000,"#hustlernation, #mamambogamoment",0.0,89,89,275,4029,0
1467931198357970944,@f_m_networks,2022-05-20 18:57:04.000,#mamambogamoment,27.0,6462,6462,667,45170,3687
1514536479191621632,@williamsruto,2022-05-20 18:55:30.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,52,52,66,1731,0
1514536479191621632,@railaodinga,2022-05-20 18:55:30.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,52,52,66,1731,0
1514536479191621632,@citizentvkenya,2022-05-20 18:55:30.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,52,52,66,1731,0
1361992519983185920,@f_m_networks,2022-05-20 18:42:44.000,#mamambogamoment,23.4,5205,5205,3754,22014,3140
1411218931092803584,@f_m_networks,2022-05-20 18:37:00.000,"#mamambogamoment, #gachagua",17.0,4067,4067,2483,32073,2568
1215350692958916608,@f_m_networks,2022-05-20 18:36:24.000,"#mamambogamoment, #gachagua",44.6,42692,42692,2056,50225,10890
1207025006028435456,@f_m_networks,2022-05-20 18:35:45.000,#mamambogamoment,3.7,2296,2296,1519,18780,1426
1215094620,@nationafrica,2022-05-20 18:33:20.000,"#hustlernation, #mamambogamoment",0.0,191,191,998,5421,0
1215094620,@williamsruto,2022-05-20 18:33:20.000,"#hustlernation, #mamambogamoment",0.0,191,191,998,5421,0
1215094620,@railaodinga,2022-05-20 18:33:20.000,"#hustlernation, #mamambogamoment",0.0,191,191,998,5421,0
1215094620,@dci_kenya,2022-05-20 18:33:20.000,"#hustlernation, #mamambogamoment",0.0,191,191,998,5421,0
404875248,@williamsruto,2022-05-20 18:29:40.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,265,265,743,16787,0
404875248,@railaodinga,2022-05-20 18:29:40.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,265,265,743,16787,0
404875248,@citizentvkenya,2022-05-20 18:29:40.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,265,265,743,16787,0
4353714016,@williamsruto,2022-05-20 18:29:16.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,195,195,361,17374,0
4353714016,@railaodinga,2022-05-20 18:29:16.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,195,195,361,17374,0
4353714016,@citizentvkenya,2022-05-20 18:29:16.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,195,195,361,17374,0
1411218931092803584,@f_m_networks,2022-05-20 18:29:04.000,#mamambogamoment,17.0,4067,4067,2481,32056,2568
1215094620,@williamsruto,2022-05-20 18:27:45.000,"#mamambogamoment, #bottomup",0.0,191,191,998,5417,0
1316464854543278080,@f_m_networks,2022-05-20 18:27:24.000,#mamambogamoment,36.0,13658,13658,727,23141,5959
1303047309341724672,@f_m_networks,2022-05-20 18:25:04.000,#mamambogamoment,30.3,8575,8575,6738,65998,4473
223363269,@williamsruto,2022-05-20 18:20:34.000,"#hustlernation, #mamambogamoment, #newsgang",2.9,2129,2129,1513,19166,1292
223363269,@railaodinga,2022-05-20 18:20:34.000,"#hustlernation, #mamambogamoment, #newsgang",2.9,2129,2129,1513,19166,1292
223363269,@citizentvkenya,2022-05-20 18:20:34.000,"#hustlernation, #mamambogamoment, #newsgang",2.9,2129,2129,1513,19166,1292
988307100,@williamsruto,2022-05-20 18:19:58.000,"#mamambogamoment, #bottomup",0.0,890,890,1206,10851,0
1419411996022353920,@williamsruto,2022-05-20 18:19:44.000,"#mamambogamoment, #bottomup",0.0,9,9,315,208,0
1389663420744601600,@f_m_networks,2022-05-20 18:16:13.000,#mamambogamoment,1.8,1944,1944,1098,13748,1137
886150348209049600,@f_m_networks,2022-05-20 18:15:07.000,"#mamambogamoment, #gachagua",35.1,12502,12502,977,163930,5656
1437286048271380480,@f_m_networks,2022-05-20 18:11:02.000,#mamambogamoment,31.9,10211,10211,920,39313,5000
1421812310105014272,@shikoessie2,2022-05-20 18:08:09.000,#mamambogamoment,0.0,1468,1468,1794,4795,687
