Id,Label,Sentiment,Account Type,Gender,Impact,Impressions,Total Monthly Visitors,Twitter Followers,Twitter Following,Twitter Tweets,Reach (new)
806168491661361152,mp_philo,neutral,individual,unknown,0.0,689,1414667000,689,1198,5559,0
2197144079,MuchiriGichuri,neutral,individual,unknown,31.3,9513,1414667000,9513,8984,7903,4782
566181766,Tonipassiany,neutral,individual,male,2.3,2031,1414667000,2031,1776,9812,1211
835103019855405056,joe_clinch,neutral,individual,male,0.0,819,1414667000,819,699,6615,0
835103019855405056,joe_clinch,neutral,individual,male,0.0,819,1414667000,819,699,6612,0
954251091771908096,kelvin_mwebia,neutral,individual,unknown,1.2,1847,1414667000,1847,1366,23123,1051
1143527220784304128,Ja_Kanyadhiang,neutral,individual,female,6.0,2931,1414667000,2931,3742,2597,1884
1428730092243591168,isaiahmngl,neutral,individual,male,5.3,2705,1414667000,2705,2416,3733,1729
99850898,alliontoyota,neutral,individual,male,0.0,160,1414667000,160,800,6097,0
1150123559731286016,Jumabonny711,neutral,individual,unknown,4.6,2492,1414667000,2492,3372,11451,1575
2331682156,jackmwaniki1,neutral,individual,unknown,0.0,160,1414667000,160,1729,8359,0
1207502099417849856,Honkorirsammy,neutral,individual,male,0.0,868,1414667000,868,1684,7054,0
784689420385521664,IsaacKorir_kim,neutral,individual,male,0.0,343,1414667000,343,579,8880,0
1709642160,kilaerick05,neutral,individual,male,0.0,1669,1414667000,1669,3970,4087,887
953279038138781696,MrBiwott,neutral,individual,unknown,0.9,1796,1414667000,1796,301,109317,1005
953846779648397312,chombir_ts,neutral,individual,unknown,0.6,1746,1414667000,1746,970,6188,959
848098918403538944,Chrismutuma11,neutral,individual,unknown,0.0,399,1414667000,399,2391,716,0
464866496,vkmutai,neutral,individual,unknown,0.0,1513,1414667000,1513,2534,32075,733
39303612,mosebu,neutral,individual,unknown,0.0,713,1414667000,713,3274,8668,0
1262077778,denno_kip,neutral,individual,male,14.5,3893,1414667000,3893,4728,7145,2471
1650677138,iam_JVLEO,neutral,individual,male,35.8,13464,1414667000,13464,8216,39710,5909
1475159683367411712,MastonKim1,neutral,individual,unknown,0.7,1764,1414667000,1764,2503,8712,976
3300351310,awanyoike3,neutral,individual,unknown,0.0,1104,1414667000,1104,1416,69371,277
939465940856688640,itswaweruwamiti,neutral,individual,unknown,0.0,162,1414667000,162,369,3584,0
1487479680634654720,KirwaNickson2,neutral,individual,unknown,0.0,85,1414667000,85,192,312,0
940013503087284224,bibirioni,neutral,individual,unknown,0.0,451,1414667000,451,626,17401,0
940013503087284224,bibirioni,neutral,individual,unknown,0.0,451,1414667000,451,626,17400,0
897064624050364416,OpyMoturi,neutral,individual,unknown,0.0,85,1414667000,85,222,1799,0
1113663236782555136,Tonypaneah,neutral,individual,unknown,0.0,671,1414667000,671,468,6456,0
3430248934,DjMicSultan,neutral,individual,unknown,0.0,333,1414667000,333,2603,1230,0
3430248934,DjMicSultan,neutral,individual,unknown,0.0,333,1414667000,333,2603,1229,0
92214434,Felah88,neutral,individual,male,0.0,682,1414667000,682,2118,2534,0
1437123596112080896,JrChelimo,neutral,individual,unknown,0.0,899,1414667000,899,4966,2379,7
99850898,alliontoyota,neutral,individual,male,0.0,160,1414667000,160,800,6077,0
465511753,SiboyiAnganah,neutral,individual,unknown,0.0,571,1414667000,571,298,3735,0
1035809403805556736,Joshua44538122,neutral,individual,male,0.0,69,1414667000,69,460,170,0
1670683963,sammy_macharia,neutral,individual,unknown,0.0,1456,1414667000,1456,1858,36240,675
243769015,TheBryo,neutral,individual,unknown,34.8,12170,1414667000,12170,8698,122407,5566
2547292226,AraapChomu,neutral,individual,unknown,0.0,590,1414667000,590,561,3173,0
1236160629607673856,Omolloooo,neutral,individual,unknown,2.5,2066,1414667000,2066,1631,22047,1240
390858566,JeffreyNgetich,neutral,individual,male,6.1,2958,1414667000,2958,4874,12040,1902
203825001,HARRYGENIUS_,neutral,individual,male,3.7,2292,1414667000,2292,623,111754,1423
1725853778,gibun_gitonga,neutral,individual,unknown,0.0,61,1414667000,61,493,141,0
1175382081758814208,Benn_macharia,neutral,individual,male,14.5,3891,1414667000,3891,2037,19554,2470
1282678871926755328,peter_warrior7,neutral,individual,male,2.1,1989,1414667000,1989,928,2469,1175
1499256028701020160,ombatikevin300,neutral,individual,unknown,0.0,124,1414667000,124,529,96,0
3315158973,kimutaiken_,neutral,individual,unknown,5.2,2661,1414667000,2661,2589,5913,1698
1226955518129922048,Badcard4,neutral,individual,unknown,0.0,312,1414667000,312,840,1573,0
2196955977,KeynesSamai,neutral,individual,male,3.8,2324,1414667000,2324,1986,3616,1448
1453757015306690560,Emmanue01300810,neutral,individual,unknown,0.0,8,1414667000,8,38,154,0
1487479680634654720,KirwaNickson2,neutral,individual,unknown,0.0,85,1414667000,85,192,309,0
101685951,keteralvin,neutral,individual,unknown,3.2,2197,1414667000,2197,1574,9274,1347
1969017410,Ericmwa,neutral,individual,unknown,0.0,366,1414667000,366,1407,5919,0
1175382081758814208,Benn_macharia,neutral,individual,male,14.5,3891,1414667000,3891,2037,19550,2470
68382599,OleItumbi,neutral,individual,male,95.6,2415704,1414667000,1649324,8246,57618,577503
953279038138781696,MrBiwott,neutral,individual,unknown,0.9,1796,1414667000,1796,301,109318,1005
954251091771908096,kelvin_mwebia,neutral,individual,unknown,1.2,1844,1414667000,1844,1366,23118,1048
1207502099417849856,Honkorirsammy,neutral,individual,male,0.0,868,1414667000,868,1684,7047,0
1314383330,kirweco14,neutral,individual,unknown,0.0,528,1414667000,528,341,17373,0
390858566,JeffreyNgetich,neutral,individual,male,6.1,2958,1414667000,2958,4874,12036,1902
1422162942305443840,k_yovinne,neutral,individual,unknown,0.0,63,1414667000,63,460,2043,0
1285642169869623296,benson_chumba,neutral,individual,unknown,0.0,68,1414667000,68,120,78,0
1236160629607673856,Omolloooo,neutral,individual,unknown,2.5,2066,1414667000,2066,1631,22044,1240
940289038262693888,joe_omosh,neutral,individual,male,0.0,563,1414667000,563,594,772,0
138300043,gkaleli,neutral,individual,unknown,0.0,618,1414667000,618,1028,6499,0
1670683963,sammy_macharia,neutral,individual,unknown,0.0,1456,1414667000,1456,1858,36239,675
784675916140150784,_gitonga__,neutral,individual,unknown,0.0,1232,1414667000,1232,1743,1932,430
464866496,vkmutai,neutral,individual,unknown,0.0,1513,1414667000,1513,2534,32070,733
1471475382209679360,Cherrytitus54,neutral,individual,female,0.0,84,1414667000,84,207,308,0
1343862429374160896,BossAdiye,neutral,individual,unknown,0.0,34,1414667000,34,228,188,0
1493484184794537984,wisebethwel,neutral,individual,unknown,0.0,38,1414667000,38,56,945,0
4864764693,kaHuRa_kelviNe,neutral,individual,male,0.0,306,1414667000,306,782,1281,0
1475159683367411712,MastonKim1,neutral,individual,unknown,0.7,1763,1414667000,1763,2503,8685,975
1312673858248417280,jakayajirjir,neutral,individual,unknown,0.0,112,1414667000,112,383,1649,0
572534585,Babakewillie,neutral,individual,unknown,0.0,599,1414667000,599,1187,4805,0
1969017410,Ericmwa,neutral,individual,unknown,0.0,366,1414667000,366,1407,5918,0
773853960222478336,PoghishoAaron,neutral,individual,unknown,0.0,128,1414667000,128,853,2274,0
3301475844,OtengoWelling1,neutral,individual,unknown,0.0,1472,1414667000,1472,3812,26329,691
1499256028701020160,ombatikevin300,neutral,individual,unknown,0.0,124,1414667000,124,529,95,0
68382599,OleItumbi,neutral,individual,male,88.2,1891510,1414667000,1649313,8246,57617,190976
4337965036,kimunya_kelvin,neutral,individual,unknown,0.0,569,1414667000,569,417,2094,0
1455521153242513408,Its_____Anne,neutral,individual,female,0.0,1338,1414667000,1338,244,15598,549
566181766,Tonipassiany,neutral,individual,male,2.3,2029,1414667000,2029,1760,9331,1209
2246570950,MWALIMU_AMUNGA,neutral,individual,unknown,51.8,43958,1414667000,38793,5713,13893,16194
831473610736926720,gabkeym25,neutral,individual,unknown,0.0,240,1414667000,240,2442,736,0
1192891412339183616,KUMOTOLE,neutral,individual,unknown,0.0,178,1414667000,178,220,2118,0
1264280735164366848,RutoSara,neutral,individual,female,0.0,102,1414667000,102,70,1754,0
1032962263819411456,DaView_k,neutral,individual,male,25.2,5789,1414667000,5789,6372,137419,3404
3677470348,Nai_WestFinest,neutral,individual,unknown,0.0,135,1414667000,135,138,2009,0
958062854183247872,Westlands2022,neutral,individual,female,0.0,344,1414667000,344,496,2569,0
1192894938108878848,SHINYALU_Online,neutral,individual,male,0.0,1127,1414667000,1127,61,1794,305
1437113789082652672,peter_amunga,neutral,individual,male,0.0,4,1414667000,4,29,92,0
366300522,Charlie_Popeye,neutral,individual,male,25.3,5824,1414667000,5824,4981,55709,3419
366300522,Charlie_Popeye,neutral,individual,male,25.3,5824,1414667000,5824,4981,55706,3419
1103586017406259200,ManyikaMunguti,neutral,individual,unknown,0.0,654,1414667000,654,2353,2475,0
1103586017406259200,ManyikaMunguti,neutral,individual,unknown,0.0,654,1414667000,654,2353,2471,0
2619206627,ramseydemarco,neutral,individual,unknown,0.0,158,1414667000,158,300,130,0
442438826,Vandrose1,neutral,individual,male,0.0,73,1414667000,73,105,456,0
2337261828,ngaruman,neutral,individual,unknown,24.5,5583,1414667000,5583,4951,96796,3313
747795756547969024,samie_luizy,neutral,individual,unknown,5.6,2788,1414667000,2788,3975,5311,1787
199274018,kiddoGAMMZ,neutral,individual,unknown,59.4,168441,1414667000,9486,921,4241,10381
1042501807866445824,patrick57717472,neutral,individual,unknown,0.0,43,1414667000,43,44,1324,0
710185989998772224,MukhebiDen,neutral,individual,male,0.0,31,1414667000,31,126,21,0
1314383330,kirweco14,neutral,individual,unknown,0.0,525,1414667000,525,346,17073,0
2246570950,MWALIMU_AMUNGA,neutral,individual,unknown,50.8,41369,1414667000,38838,5753,13836,15073
1489507340411936768,adticha4,neutral,individual,unknown,0.0,69,1414667000,69,236,3156,0
133240434,bkomun,positive,individual,unknown,6.6,3152,1414667000,3152,1786,4884,2029
796229131662979072,dkoech79,neutral,individual,male,0.0,1625,1414667000,1625,1043,46202,844
1437880340224385024,IkoKaziKE_Bot,neutral,individual,unknown,0.0,413,1414667000,413,1,37977,0
1437880340224385024,IkoKaziKE_Bot,neutral,individual,unknown,0.0,413,1414667000,413,1,37969,0
1437880340224385024,IkoKaziKE_Bot,neutral,individual,unknown,0.0,413,1414667000,413,1,37968,0
1437880340224385024,IkoKaziKE_Bot,neutral,individual,unknown,0.0,413,1414667000,413,1,37966,0
1437880340224385024,IkoKaziKE_Bot,neutral,individual,unknown,0.0,413,1414667000,413,1,37949,0
1061131176423895040,PresenterBarac1,neutral,individual,unknown,5.0,2616,1414667000,2616,1126,80419,1665
1061131176423895040,PresenterBarac1,neutral,individual,unknown,5.0,2616,1414667000,2616,1126,80417,1665
1061131176423895040,PresenterBarac1,neutral,individual,unknown,5.0,2616,1414667000,2616,1126,80413,1665
1061131176423895040,PresenterBarac1,neutral,individual,unknown,5.0,2616,1414667000,2616,1126,80409,1665
406816463,BmarshallCGTN,neutral,individual,female,50.1,58764,1414667000,58764,1691,17480,15491
980557318566924288,excellencytorsh,positive,individual,unknown,0.0,617,1414667000,617,785,15979,0
973888984156987392,eric_opanda,positive,individual,unknown,0.0,565,1414667000,565,1131,13798,0
99850898,alliontoyota,positive,individual,male,0.0,135,1414667000,135,770,4657,0
3398520663,KuluoJosephine,neutral,individual,female,41.1,27068,1414667000,27068,12175,59943,8666
988030423925129216,khoimosh,neutral,individual,female,0.0,111,1414667000,111,141,543,0
259751516,dannymwamba,neutral,individual,male,0.0,184,1414667000,184,666,1960,0
1082421722,rutto_daniel,neutral,individual,unknown,0.0,870,1414667000,870,1006,20615,0
1527303260800897024,emmanuel_cheret,neutral,individual,unknown,0.0,213,1414667000,213,146,1038,0
702145297225535488,AlexMugendi11,neutral,individual,male,0.0,1167,1414667000,1167,1288,6709,353
1419508312220082176,MpenziMe,neutral,individual,unknown,0.0,1609,1414667000,1609,4502,70515,829
349808167,VincentMobe,neutral,individual,male,5.8,2839,1414667000,2839,3176,8748,1822
336375127,Qahiu_Githutha,neutral,individual,unknown,20.6,2964,1414667000,1797,1381,28698,2013
212337086,guyara,neutral,individual,male,0.0,576,1414667000,576,1290,5082,0
1481964130210914304,WomenRuto,neutral,individual,unknown,0.0,1056,1414667000,1056,9,877,216
130473944,ItsMartinChege,neutral,individual,male,38.9,20866,1414667000,20866,19503,64503,7554
911181242569302016,DennisKallage,neutral,individual,male,0.0,1646,1414667000,1646,1599,25844,865
813764738106748928,res_judicata3,neutral,individual,unknown,0.0,1530,1414667000,1530,4339,14535,750
1274004690683023360,Bettsaisi1,neutral,individual,unknown,0.5,1735,1414667000,1735,2193,51074,949
2259413975,UDAPartyKe,neutral,individual,unknown,51.3,94694,1414667000,94694,48,10399,15811
954251091771908096,kelvin_mwebia,neutral,individual,unknown,0.9,1795,1414667000,1795,1363,21716,1004
1495401419867926528,vinskart,neutral,individual,unknown,0.0,583,1414667000,583,4084,536,0
1501458464354279424,MaimunaSaid7,neutral,individual,unknown,0.0,68,1414667000,68,11,1807,0
1385644512400363520,Edwardkertz,neutral,individual,male,0.0,202,1414667000,202,454,8494,0
1505738867441377280,_jmcaleb,neutral,individual,unknown,0.0,322,1414667000,322,377,2327,0
996072396292546560,NeddoTatayo,neutral,individual,male,17.7,4128,1414667000,4128,4762,33470,2601
933303535642476544,FaithfulnessJSA,neutral,individual,male,0.0,641,1414667000,641,575,2376,0
1897373484,DrWanyeeSK,neutral,individual,unknown,0.8,1773,1414667000,1773,1249,9254,984
1195299843322855424,HonBob4MPBUTULA,neutral,individual,male,0.0,626,1414667000,626,732,5078,0
1234177887214936064,MainaKimondo1,neutral,individual,unknown,6.4,3079,1414667000,3079,3618,44789,1982
1431245259493814272,Dynasty045,neutral,individual,unknown,3.7,2283,1414667000,2283,49,21859,1416
1248937236,kimarumainah,neutral,individual,unknown,0.0,76,1414667000,76,299,720,0
2267336859,NgeiywoMartin,neutral,individual,unknown,0.0,419,1414667000,419,473,19105,0
1248937236,kimarumainah,neutral,individual,unknown,0.0,76,1414667000,76,299,717,0
2965796110,dd38c7d577eb453,neutral,individual,unknown,5.7,2837,1414667000,2837,4157,8549,1820
1270068287934730240,johnmwa67398165,neutral,individual,male,0.0,87,1414667000,87,342,1873,0
703138633415458816,juliusngugi360,neutral,individual,male,0.0,167,1414667000,167,173,3158,0
703138633415458816,juliusngugi360,neutral,individual,male,0.0,167,1414667000,167,173,3157,0
895651580099297280,Vaite254,neutral,individual,male,31.5,9758,1414667000,9758,6185,7714,4860
954801590115930112,allenvitalic,neutral,individual,unknown,0.0,747,1414667000,747,1048,4269,0
1234177887214936064,MainaKimondo1,neutral,individual,unknown,6.4,3079,1414667000,3079,3618,44767,1982
1248937236,kimarumainah,positive,individual,unknown,0.0,76,1414667000,76,299,709,0
839314160,tellyrence,neutral,individual,unknown,0.0,405,1414667000,405,674,17377,0
598573081,aboud_akasha,neutral,individual,unknown,6.5,3127,1414667000,3127,4922,144597,2013
1248937236,kimarumainah,neutral,individual,unknown,0.0,76,1414667000,76,299,705,0
1248937236,kimarumainah,neutral,individual,unknown,0.0,76,1414667000,76,299,703,0
1248937236,kimarumainah,neutral,individual,unknown,0.0,76,1414667000,76,299,702,0
2561017788,azimio022,neutral,individual,unknown,0.0,112,1414667000,112,99,408,0
2561017788,azimio022,neutral,individual,unknown,26.3,3278,1414667000,112,99,407,0
341392001,Jessesaruni,neutral,individual,male,0.0,359,1414667000,359,197,1145,0
364163058,SamVpoint,neutral,individual,male,0.0,121,1414667000,121,584,4422,0
3408136797,HenryMulyungiK,neutral,individual,male,0.0,624,1414667000,624,861,4920,0
2561017788,azimio022,neutral,individual,unknown,0.0,112,1414667000,112,99,406,0
2561017788,azimio022,neutral,individual,unknown,11.7,112,1414667000,112,99,406,0
516251892,servant_beth,neutral,individual,male,0.0,261,1414667000,261,518,10796,0
15915563,miguelmuguchia,neutral,individual,male,5.6,2797,1414667000,2797,4791,91334,1793
15915563,miguelmuguchia,neutral,individual,male,5.6,2797,1414667000,2797,4791,91333,1793
15915563,miguelmuguchia,neutral,individual,male,5.6,2797,1414667000,2797,4791,91332,1793
15915563,miguelmuguchia,neutral,individual,male,5.6,2797,1414667000,2797,4791,91328,1793
15915563,miguelmuguchia,neutral,individual,male,5.6,2797,1414667000,2797,4791,91326,1793
15915563,miguelmuguchia,neutral,individual,male,5.6,2797,1414667000,2797,4791,91325,1793
15915563,miguelmuguchia,neutral,individual,male,5.6,2797,1414667000,2797,4791,91323,1793
15915563,miguelmuguchia,neutral,individual,male,5.6,2797,1414667000,2797,4791,91322,1793
517331956,lord_ofmischief,neutral,individual,unknown,0.0,835,1414667000,835,926,11120,0
920535008779137024,SamiaBen05,neutral,individual,unknown,0.0,171,1414667000,171,394,684,0
2489878024,Chebet_Chemutai,neutral,individual,unknown,3.1,2164,1414667000,2164,565,36891,1321
2894407781,PATRIOTS_254,neutral,individual,unknown,0.0,122,1414667000,122,814,2691,0
1162352059556999168,MwaurahDrax,neutral,individual,male,0.0,419,1414667000,419,108,12888,0
1399003123,otienojacktone,neutral,individual,unknown,38.3,19084,1414667000,19084,20971,1589,7197
1202778552367755264,kimarusammy8,neutral,individual,male,0.0,1079,1414667000,1079,342,6370,245
1217716241022046208,JonathanNickson,neutral,individual,male,0.0,795,1414667000,795,1615,1236,0
415571762,ThomasAyoo,positive,individual,unknown,0.0,313,1414667000,313,1455,191,0
2522984991,BramwelI,neutral,individual,unknown,0.0,277,1414667000,277,1573,658,0
1482662852502687744,MarenyaJorim,neutral,individual,unknown,0.0,688,1414667000,688,737,3690,0
448413867,NaomiNgatia,neutral,individual,female,41.2,18275,1414667000,1358,411,1902,3750
1373993059436929024,ALPHONSEIHAJI,neutral,individual,unknown,0.0,122,1414667000,122,112,3612,0
1077301359949565952,SangKelvin01,neutral,individual,female,23.6,5306,1414667000,5306,5641,4014,3187
926750014977617920,NyaokeMagero,neutral,individual,unknown,0.0,93,1414667000,93,5,47,0
1478965170546397184,FredrickOrowo,neutral,individual,male,0.0,177,1414667000,177,1715,92,0
1126103768024735744,P_Conundrum,neutral,individual,unknown,0.0,1458,1414667000,1458,1427,701,677
2561017788,azimio022,neutral,individual,unknown,0.0,112,1414667000,112,99,404,0
1182341465479008256,Cynthiakimanyi1,neutral,individual,unknown,0.4,1715,1414667000,1715,1119,2639,930
2553692781,MosesNgigeKE,neutral,individual,male,39.0,19065,1414667000,16395,13105,17607,7913
1259500757612670976,DesmondTowett,neutral,individual,unknown,2.7,2098,1414667000,2098,1632,16683,1267
851905436580229120,isaac_otwoma254,neutral,individual,unknown,28.2,7125,1414667000,7125,4043,71216,3949
1392040471774572544,KabueShiela,neutral,individual,female,41.7,29580,1414667000,29580,21620,9147,9070
1371328568282783744,EdwardM83028145,neutral,individual,male,0.0,46,1414667000,46,424,509,0
239818478,Ibrahadolwa,neutral,individual,male,0.0,448,1414667000,448,251,1467,0
942260766371086336,MwandishiMburu,neutral,individual,male,22.1,1473,1414667000,1019,1755,902,1137
1444154267405856768,Mistake15548744,neutral,individual,unknown,7.1,3401,1414667000,3401,2701,19191,2184
942260766371086336,MwandishiMburu,neutral,individual,male,0.0,1019,1414667000,1019,1755,901,169
2561017788,azimio022,neutral,individual,unknown,58.2,29194,1414667000,111,99,404,12031
609727999,pkimanzi2,neutral,individual,unknown,0.0,1455,1414667000,1455,2457,16459,674
747795756547969024,samie_luizy,neutral,individual,unknown,27.9,5566,1414667000,2778,3975,5304,3095
1524497712418373632,wiza_wein,positive,individual,unknown,0.0,0,1414667000,0,92,4,0
1356904423822393344,_EmmanuelKutosi,neutral,individual,male,0.0,65,1414667000,65,419,408,0
361455737,wambugumartin_,neutral,individual,male,0.0,149,1414667000,149,924,2442,0
819177433127591936,benardongeri_,neutral,individual,unknown,0.0,896,1414667000,896,973,23521,2
1392040471774572544,KabueShiela,neutral,individual,female,41.7,29574,1414667000,29574,21615,9136,9069
1172439818703257600,0066Jeff,neutral,individual,unknown,4.4,2463,1414667000,2463,4039,17616,1553
791928271592120320,FranklineTarus,neutral,individual,unknown,0.0,176,1414667000,176,316,2562,0
99850898,alliontoyota,neutral,individual,male,0.0,133,1414667000,133,768,4580,0
1567529658,AllanAguko,neutral,individual,male,31.4,4701,1414667000,1504,3335,881,2498
3147483755,Gitaukamaudavie,neutral,individual,male,0.0,40,1414667000,40,181,219,0
575310473,luqmane1,neutral,individual,male,28.2,4100,1414667000,918,2226,13305,1605
1563813548,Hon_kindiki,neutral,individual,unknown,24.3,5531,1414667000,5531,3765,6693,3290
829781320574332928,lord_tillah,positive,individual,unknown,3.4,2224,1414667000,2224,1818,6437,1369
773853960222478336,PoghishoAaron,neutral,individual,unknown,0.0,130,1414667000,130,860,2088,0
2537234963,Dr_kimutal,neutral,individual,female,4.4,2458,1414667000,2458,2029,24722,1550
1969017410,Ericmwa,neutral,individual,unknown,0.0,355,1414667000,355,1412,5709,0
953279038138781696,MrBiwott,neutral,individual,unknown,0.9,1796,1414667000,1796,300,108804,1005
3301475844,OtengoWelling1,neutral,individual,unknown,0.0,1476,1414667000,1476,3841,25517,695
784689420385521664,IsaacKorir_kim,neutral,individual,male,0.0,331,1414667000,331,552,8533,0
1473186786344148992,ali_kibe7,neutral,individual,male,0.0,276,1414667000,276,623,13983,0
43661074,Rotichk,neutral,individual,unknown,34.5,11836,1414667000,11836,5194,65716,5474
575310473,luqmane1,neutral,individual,male,6.1,1331,1414667000,918,2226,13304,782
1288039640243548160,AndrewKeige,neutral,individual,unknown,0.0,657,1414667000,657,1264,6692,0
1907010864,sue_perlita,neutral,individual,female,5.6,2793,1414667000,2793,950,3838,1790
1155540297444708352,labattlabatt,neutral,individual,unknown,0.0,296,1414667000,296,281,4591,0
1298973193932333056,EzekielNgetich7,neutral,individual,unknown,0.0,496,1414667000,496,399,582,0
857955089268580352,FreeHugzK,neutral,individual,male,0.0,223,1414667000,223,567,132,0
575310473,luqmane1,neutral,individual,male,6.1,1331,1414667000,918,2226,13303,782
1294165377300271104,iancurlie,neutral,individual,female,0.0,310,1414667000,310,304,166,0
4178383817,CPAMutua,negative,individual,unknown,0.0,321,1414667000,321,1333,3158,0
1489673373408010240,A_twoli,neutral,individual,unknown,0.0,1229,1414667000,1229,324,2471,426
1512654594584756224,james_nakhabi,neutral,individual,male,0.0,349,1414667000,349,360,1845,0
1259500757612670976,DesmondTowett,neutral,individual,unknown,2.7,2098,1414667000,2098,1632,16675,1267
1095001175177482240,CatherineGN_,neutral,individual,female,0.0,478,1414667000,478,669,6332,0
2882699733,MuiruriSamwel,neutral,individual,unknown,0.0,467,1414667000,467,1081,845,0
1437123596112080896,JrChelimo,neutral,individual,unknown,0.0,862,1414667000,862,5010,2227,0
1437077235568160768,ChrisantasYash,neutral,individual,unknown,5.4,2720,1414667000,2720,1084,28807,1739
1448223408425156608,njarifj,neutral,individual,male,38.6,20092,1414667000,20092,19407,5235,7401
577349458,JuliusArungu,neutral,individual,male,0.0,79,1414667000,79,507,244,0
255098080,nikjaki,neutral,individual,male,21.9,4769,1414667000,4769,5227,19716,2931
1276996006987661312,KipKalyaNoah,neutral,individual,unknown,0.0,468,1414667000,468,894,3714,0
1276996006987661312,KipKalyaNoah,neutral,individual,unknown,0.0,468,1414667000,468,894,3713,0
1503404339527929856,mi_jupiter,neutral,individual,unknown,0.0,1124,1414667000,1124,2264,2451,301
1276996006987661312,KipKalyaNoah,neutral,individual,unknown,0.0,468,1414667000,468,894,3712,0
1276996006987661312,KipKalyaNoah,neutral,individual,unknown,0.0,468,1414667000,468,894,3708,0
1503404339527929856,mi_jupiter,neutral,individual,unknown,0.0,1124,1414667000,1124,2264,2450,301
763002600249778176,foot_solder,neutral,individual,unknown,38.0,3243,1414667000,91,444,2121,2422
1503404339527929856,mi_jupiter,neutral,individual,unknown,0.0,1124,1414667000,1124,2264,2448,301
1503404339527929856,mi_jupiter,neutral,individual,unknown,0.0,1124,1414667000,1124,2264,2447,301
965830201807724544,Justkenyan1,neutral,individual,unknown,0.0,147,1414667000,147,305,2676,0
1249246260,NoelRotich,neutral,individual,male,0.0,1148,1414667000,1148,2222,27952,330
2331682156,jackmwaniki1,neutral,individual,unknown,0.0,126,1414667000,126,1705,8042,0
985892691451023360,sonysonyia,neutral,individual,unknown,0.0,1328,1414667000,1328,3021,403,538
1091968651652141056,SonkoNews,neutral,individual,unknown,7.6,2090,1414667000,762,129,17220,851
2991592641,Logmary_nuggets,neutral,individual,female,18.0,490,1414667000,490,935,2230,719
1361992519983185920,Turk_Voices,neutral,individual,unknown,23.5,5264,1414667000,5264,3818,22232,3168
953297736924884992,Mwaistanley2,neutral,individual,male,0.0,660,1414667000,660,1026,13223,0
1518949650878939136,lil_tpsy,neutral,individual,unknown,0.0,1061,1414667000,1061,856,9561,223
985892691451023360,sonysonyia,neutral,individual,unknown,0.0,1328,1414667000,1328,3021,186,538
1340942435753619456,Kiprotuchrop,neutral,individual,unknown,0.0,332,1414667000,332,1325,2738,0
953297736924884992,Mwaistanley2,neutral,individual,male,0.0,660,1414667000,660,1026,13222,0
985892691451023360,sonysonyia,neutral,individual,unknown,0.0,1328,1414667000,1328,3021,177,538
184289005,KalosSays,neutral,individual,unknown,0.0,1643,1414667000,1643,371,39873,862
243304509,bonniekariuki,neutral,individual,female,0.0,647,1414667000,647,1497,2504,0
243304509,bonniekariuki,negative,individual,female,0.0,647,1414667000,647,1497,2502,0
3317485611,santanaAudrey4,neutral,individual,female,0.0,231,1414667000,231,365,1330,0
1453321042802401280,TrueCityzen1,neutral,individual,unknown,0.0,1123,1414667000,1123,570,15919,300
980294091467567104,hustler_no_2,neutral,individual,unknown,0.0,181,1414667000,181,513,672,0
1490327449573507072,Ambrose09238829,neutral,individual,male,0.0,1263,1414667000,1263,2952,2504,465
3030355945,MkulimaMoja1,neutral,individual,unknown,0.0,156,1414667000,156,858,416,0
892324748574822400,Alvinmwa1,neutral,individual,male,0.0,265,1414667000,265,1098,543,0
892324748574822400,Alvinmwa1,neutral,individual,male,0.0,265,1414667000,265,1098,541,0
1433108113620602880,EmmanuelSananka,negative,individual,male,11.8,118,1414667000,118,326,25,0
78055602,georgeoketch12,negative,individual,male,2.4,2033,1414667000,2033,4996,129767,1213
3768574637,KibisuAllan,neutral,individual,male,0.0,127,1414667000,127,178,2357,0
834334735170228224,SheilaSifuma,neutral,individual,female,28.7,4394,1414667000,1033,1392,951,1783
1403808130228797440,mainabrand,neutral,individual,male,0.0,1105,1414667000,1105,1542,7977,278
99850898,alliontoyota,neutral,individual,male,0.0,133,1414667000,133,768,4564,0
4824339334,Elijahwangari42,positive,individual,unknown,0.1,1680,1414667000,1680,1220,6660,897
1475753803676889088,DavidKamau001,neutral,individual,unknown,0.0,619,1414667000,619,1239,4963,0
1245404242803916800,its_japh,neutral,individual,unknown,0.0,1041,1414667000,1041,3256,912,197
1190995731663990784,Ndei_Ndei,neutral,individual,unknown,30.4,8698,1414667000,8698,8776,35337,4515
894137870948159488,ChrispusMogwas,positive,individual,male,25.8,630,1414667000,282,2451,106,930
1215350692958916608,EmmathequeenB,neutral,individual,female,44.6,42680,1414667000,42680,2056,50427,10889
1190995731663990784,Ndei_Ndei,neutral,individual,unknown,30.4,8697,1414667000,8697,8776,35307,4514
1215350692958916608,EmmathequeenB,neutral,individual,female,44.6,42680,1414667000,42680,2056,50419,10889
1518949650878939136,lil_tpsy,neutral,individual,unknown,0.0,1045,1414667000,1045,843,9455,202
1371217584935288832,IsManue_,neutral,individual,unknown,31.3,9566,1414667000,9566,370,33271,4799
1482645083040145408,la_greatke,neutral,individual,unknown,0.0,993,1414667000,993,285,15787,135
1371217584935288832,IsManue_,neutral,individual,unknown,31.3,9566,1414667000,9566,370,33237,4799
